Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity
P000211,Laptop,Apple,363.3,24,Currys,Scotland,39,Marketplace,1,126.15,30.93,36-45,0.3216291060606196,129.11336695106706
P000212,Headphones,Beats,102.4,24,Currys,North West,63,Marketplace,0,0.0,11.98,56-65,0.1614069812240836,77.8211579175051
P000213,Laptop,HP,265.73,24,AO.com,South East,34,Online,0,0.0,30.07,26-35,0.398189577881621,77.8211579175051
P000214,TV,Samsung,267.23,12,John Lewis,North West,56,In-store,0,0.0,20.7,56-65,0.114218034979205,77.8211579175051
P000215,Headphones,Beats,385.4,36,AO.com,West Midlands,43,Online,0,0.0,30.36,36-45,0.2792863211536893,77.8211579175051
P000216,Phone,Google,322.17,12,Amazon UK,London,28,In-store,1,140.04,27.93,26-35,0.366461255601801,118.53854300072544
P000217,Refrigerator,Whirlpool,124.04,12,Amazon UK,Wales,54,In-store,0,0.0,13.67,46-55,0.2043005728920236,77.8211579175051
P000218,Phone,Apple,353.09,36,Argos,North West,59,Online,0,0.0,31.3,56-65,0.1208620711638222,77.8211579175051
P000219,Charger,Anker,110.12,24,Argos,West Midlands,44,In-store,0,0.0,9.98,36-45,0.2913010011706704,77.8211579175051
P000220,Laptop,Apple,566.55,24,John Lewis,Wales,24,Marketplace,0,0.0,47.7,18-25,0.3903118939732872,77.8211579175051
P000221,Laptop,Apple,367.67,24,Argos,Wales,63,Marketplace,0,0.0,34.17,56-65,0.187294749792217,77.8211579175051
P000222,Tablet,Amazon,251.77,12,Currys,Wales,68,Online,0,0.0,20.45,66+,0.1017259613240022,77.8211579175051
P000223,Washing Machine,Whirlpool,177.5,24,Amazon UK,London,53,In-store,0,0.0,21.05,46-55,0.2055622996253958,77.8211579175051
P000224,TV,Panasonic,257.4,12,Amazon UK,Wales,51,Marketplace,0,0.0,17.76,46-55,0.1833668167923676,77.8211579175051
P000225,Tablet,Amazon,24.52,12,John Lewis,North West,64,Online,0,0.0,6.34,56-65,0.136743346762323,77.8211579175051
P000226,Headphones,Bose,142.44,24,Currys,Scotland,62,Online,0,0.0,15.34,56-65,0.1640291067245535,77.8211579175051
P000227,TV,Panasonic,151.99,24,Argos,London,26,In-store,0,0.0,22.53,26-35,0.3304282153608217,77.8211579175051
P000228,Phone,Google,396.5,12,John Lewis,South East,60,In-store,0,0.0,38.07,56-65,0.1589116869258854,77.8211579175051
P000229,Tablet,Samsung,120.3,36,Currys,London,67,Marketplace,0,0.0,13.19,66+,0.1300706593204861,77.8211579175051
P000230,Headphones,Bose,91.22,36,Currys,South East,51,Marketplace,0,0.0,14.17,46-55,0.2072154736626913,77.8211579175051
P000231,Refrigerator,Samsung,298.57,24,Amazon UK,North West,66,In-store,0,0.0,24.12,66+,0.0884905015493039,77.8211579175051
P000232,Laptop,Apple,392.56,36,Argos,Scotland,64,Online,0,0.0,34.34,56-65,0.2024550124904136,77.8211579175051
P000233,Headphones,Sony,328.45,36,Currys,West Midlands,54,In-store,0,0.0,30.06,46-55,0.2314836501141007,77.8211579175051
P000234,Headphones,Beats,154.63,12,AO.com,Scotland,42,Online,0,0.0,17.72,36-45,0.2717591355220143,77.8211579175051
P000235,Washing Machine,Bosch,171.67,36,John Lewis,North West,43,Marketplace,0,0.0,17.38,36-45,0.2469766289901948,77.8211579175051
P000236,Washing Machine,LG,242.96,24,John Lewis,Wales,40,In-store,0,0.0,22.63,36-45,0.1857396027385845,77.8211579175051
P000237,Refrigerator,Whirlpool,20.0,24,John Lewis,Wales,32,Online,0,0.0,5.56,26-35,0.2901868914330269,77.8211579175051
P000238,Phone,Samsung,444.66,12,Argos,South East,67,Online,0,0.0,35.49,66+,0.1277934770370145,77.8211579175051
P000239,TV,Samsung,265.69,24,Currys,West Midlands,69,Online,0,0.0,25.97,66+,0.0934267110339663,77.8211579175051
P000240,Tablet,Apple,293.83,12,Amazon UK,London,34,In-store,0,0.0,24.02,26-35,0.2807745803644616,77.8211579175051
P000241,Headphones,Bose,290.23,12,John Lewis,Wales,62,Marketplace,0,0.0,19.28,56-65,0.1424407292036788,77.8211579175051
P000242,Headphones,Sony,95.75,24,Argos,North West,40,Online,0,0.0,15.54,36-45,0.2709064088610287,77.8211579175051
P000243,Washing Machine,LG,241.26,24,AO.com,West Midlands,46,Marketplace,0,0.0,16.1,46-55,0.159288949744545,77.8211579175051
P000244,Headphones,Bose,214.53,36,Amazon UK,Wales,62,In-store,0,0.0,25.16,56-65,0.1577405338584446,77.8211579175051
P000245,Laptop,Apple,408.23,12,Currys,Scotland,49,Online,1,165.97,33.5,46-55,0.2466068911255879,135.21177175377392
P000246,TV,Sony,144.48,12,Argos,South East,33,Marketplace,1,20.0,9.84,26-35,0.3307431405286829,64.11936857886506
P000247,Refrigerator,Bosch,112.74,36,Amazon UK,West Midlands,20,Online,0,0.0,15.27,18-25,0.4663361385773686,77.8211579175051
P000248,Charger,Anker,278.62,24,John Lewis,London,35,Online,0,0.0,23.15,26-35,0.3041569639743985,77.8211579175051
P000249,Phone,OnePlus,396.53,24,Amazon UK,Wales,66,Marketplace,0,0.0,33.46,66+,0.1123426095857312,77.8211579175051
P000250,Washing Machine,Whirlpool,135.14,36,Amazon UK,London,23,In-store,1,51.38,15.19,18-25,0.3746595235253455,58.33255062895614
P000251,Phone,Google,492.81,36,AO.com,West Midlands,30,Online,1,143.06,39.66,26-35,0.3340596842438325,131.34620172950954
P000252,Headphones,Beats,313.82,24,Amazon UK,North West,68,Online,0,0.0,25.97,66+,0.1134439912387261,77.8211579175051
P000253,Headphones,Sony,136.23,36,Currys,North West,43,Marketplace,0,0.0,12.94,36-45,0.2599285924156269,77.8211579175051
P000254,Washing Machine,Bosch,251.53,12,Amazon UK,South East,40,In-store,1,105.5,21.49,36-45,0.2934252478316354,63.29692751143218
P000255,Charger,Apple,82.64,24,Currys,Scotland,67,Online,0,0.0,17.49,66+,0.1143324495528246,77.8211579175051
P000256,Charger,Apple,133.41,12,Argos,South East,64,Marketplace,0,0.0,7.6,56-65,0.1714598887887036,77.8211579175051
P000257,Tablet,Samsung,112.16,12,Amazon UK,Wales,45,In-store,0,0.0,12.64,36-45,0.296388516134319,77.8211579175051
P000258,Charger,Anker,181.24,24,Amazon UK,South East,42,Online,0,0.0,17.16,36-45,0.262373807420849,77.8211579175051
P000259,Phone,Apple,320.17,12,Currys,Scotland,32,In-store,0,0.0,26.71,26-35,0.2649567256960304,77.8211579175051
P000260,Headphones,Beats,210.21,24,Currys,Scotland,35,Online,0,0.0,21.8,26-35,0.3605576894097571,77.8211579175051
P000261,Refrigerator,Bosch,93.92,24,AO.com,London,22,Online,1,36.7,11.68,18-25,0.4100939339745421,79.20042945136761
P000262,Laptop,Lenovo,586.5,24,Currys,London,57,Online,0,0.0,48.52,56-65,0.2049014723449604,77.8211579175051
P000263,TV,LG,258.39,24,John Lewis,South East,36,In-store,1,68.23,21.17,36-45,0.2095934451532875,58.93422693696216
P000264,Phone,Samsung,352.59,12,John Lewis,Scotland,65,Marketplace,0,0.0,31.19,56-65,0.1714149887151509,77.8211579175051
P000265,Charger,Apple,285.74,12,Currys,North West,59,Online,0,0.0,22.22,56-65,0.1496183128545553,77.8211579175051
P000266,Phone,Google,459.44,24,Argos,Wales,22,Marketplace,1,130.15,37.6,18-25,0.3897985300267226,125.51709516024935
P000267,Refrigerator,Whirlpool,320.65,24,Argos,South East,48,Marketplace,0,0.0,24.99,46-55,0.2203290624982737,77.8211579175051
P000268,Charger,Belkin,356.73,36,John Lewis,North West,29,Online,0,0.0,31.0,26-35,0.2547969507332629,77.8211579175051
P000269,Laptop,Apple,481.78,24,John Lewis,West Midlands,66,Marketplace,0,0.0,34.26,66+,0.1295915189722539,77.8211579175051
P000270,Refrigerator,Samsung,171.69,24,John Lewis,London,41,Marketplace,1,36.36,15.85,36-45,0.2109900679886946,59.564643811921634
P000271,Tablet,Samsung,132.96,24,Argos,North West,24,Marketplace,0,0.0,14.02,18-25,0.421516202551788,77.8211579175051
P000272,TV,LG,227.9,12,AO.com,Scotland,32,Online,1,58.2,21.54,26-35,0.2589335808958299,67.90276135092172
P000273,Headphones,Bose,307.36,12,Argos,Wales,39,Marketplace,0,0.0,23.44,36-45,0.2651033870765593,77.8211579175051
P000274,TV,Samsung,130.46,36,Argos,London,35,In-store,1,38.6,12.46,26-35,0.2897857435675535,59.27938935477436
P000275,Phone,Apple,437.72,24,Argos,West Midlands,29,Online,0,0.0,40.34,26-35,0.2808975948579429,77.8211579175051
P000276,Washing Machine,Bosch,193.42,36,AO.com,Scotland,40,Online,0,0.0,14.2,36-45,0.2675527769623886,77.8211579175051
P000277,Charger,Belkin,20.0,36,John Lewis,North West,56,Online,0,0.0,4.77,56-65,0.1244958707102693,77.8211579175051
P000278,Phone,Google,487.71,12,AO.com,West Midlands,49,In-store,0,0.0,42.51,46-55,0.2145677303869277,77.8211579175051
P000279,Washing Machine,LG,331.05,24,Argos,West Midlands,44,Marketplace,1,113.58,28.9,36-45,0.2324044144149511,56.544266167668695
P000280,Headphones,Sony,165.63,24,John Lewis,North West,18,Marketplace,0,0.0,21.24,18-25,0.3451862243884504,77.8211579175051
P000281,Headphones,Beats,294.22,12,Argos,Scotland,52,Marketplace,0,0.0,28.18,46-55,0.2418592439126471,77.8211579175051
P000282,Phone,Apple,274.85,12,AO.com,West Midlands,32,Online,0,0.0,28.57,26-35,0.2480272530776441,77.8211579175051
P000283,Headphones,Bose,78.42,36,AO.com,South East,42,In-store,1,24.74,12.61,36-45,0.2512734428721407,63.54498881994346
P000284,Laptop,HP,472.25,12,Currys,Scotland,63,Marketplace,0,0.0,39.6,56-65,0.2177482607057879,77.8211579175051
P000285,Phone,OnePlus,374.32,36,Currys,South East,20,In-store,0,0.0,36.12,18-25,0.3970091023272646,77.8211579175051
P000286,Charger,Apple,350.1,24,John Lewis,South East,37,Marketplace,0,0.0,29.39,36-45,0.2525605519522237,77.8211579175051
P000287,Charger,Apple,56.92,36,Amazon UK,Wales,39,Marketplace,0,0.0,11.51,36-45,0.2605521762612343,77.8211579175051
P000288,Phone,OnePlus,334.74,36,Currys,Scotland,28,In-store,1,96.44,24.9,26-35,0.3572606628690967,106.91028654666282
P000289,Tablet,Amazon,106.3,36,AO.com,South East,64,In-store,0,0.0,17.3,56-65,0.1489281650072496,77.8211579175051
P000290,Headphones,Bose,302.35,36,Currys,West Midlands,50,Marketplace,1,57.64,26.94,46-55,0.2193352269859213,64.11370625442449
P000291,Laptop,Dell,446.91,12,John Lewis,London,68,In-store,0,0.0,36.27,66+,0.1199414497600667,77.8211579175051
P000292,Headphones,Beats,84.16,36,AO.com,South East,39,In-store,0,0.0,14.44,36-45,0.269874066532799,77.8211579175051
P000293,Headphones,Beats,133.93,36,Argos,North West,67,In-store,0,0.0,11.75,66+,0.1189917335893409,77.8211579175051
P000294,Tablet,Amazon,203.77,24,Argos,West Midlands,30,Marketplace,0,0.0,17.85,26-35,0.3616540022582527,77.8211579175051
P000295,Headphones,Bose,307.51,36,AO.com,London,56,Marketplace,0,0.0,31.92,56-65,0.1544110535285359,77.8211579175051
P000296,TV,Samsung,264.08,36,Amazon UK,Wales,67,Online,0,0.0,23.79,66+,0.0854732544893027,77.8211579175051
P000297,Laptop,HP,372.6,12,AO.com,Scotland,57,In-store,0,0.0,36.52,56-65,0.2049599446590145,77.8211579175051
P000298,Phone,Google,435.79,36,Currys,London,25,In-store,1,185.87,37.18,18-25,0.4076583762427896,114.5153194424814
P000299,Washing Machine,Bosch,166.46,24,John Lewis,Wales,28,In-store,1,90.11,20.6,26-35,0.3114375727427715,56.99955222770405
P000300,Tablet,Amazon,219.76,36,Amazon UK,South East,43,Online,0,0.0,25.44,36-45,0.2662454506774143,77.8211579175051
P000301,Headphones,Bose,153.97,12,Currys,Wales,29,Online,0,0.0,12.68,26-35,0.306773075674968,77.8211579175051
P000302,Laptop,HP,347.07,24,Argos,Wales,49,Marketplace,0,0.0,34.48,46-55,0.2698353946370523,77.8211579175051
P000303,Tablet,Samsung,243.63,24,Amazon UK,Wales,39,In-store,0,0.0,20.59,36-45,0.296388516134319,77.8211579175051
P000304,Phone,Apple,709.4,24,John Lewis,South East,45,Online,0,0.0,53.15,36-45,0.1909965471285063,77.8211579175051
P000305,Phone,OnePlus,421.16,36,Argos,Scotland,32,Marketplace,0,0.0,37.75,26-35,0.373106476272165,77.8211579175051
P000306,Refrigerator,Bosch,188.93,24,Amazon UK,West Midlands,48,Marketplace,0,0.0,19.38,46-55,0.2590274509030134,77.8211579175051
P000307,Phone,Apple,503.13,12,Currys,South East,45,Online,0,0.0,40.89,36-45,0.2034741848538174,77.8211579175051
P000308,Headphones,Bose,304.71,24,Currys,West Midlands,53,In-store,0,0.0,31.04,46-55,0.2215981106962017,77.8211579175051
P000309,Phone,OnePlus,245.65,36,AO.com,West Midlands,32,In-store,1,33.58,20.48,26-35,0.3420639829219236,116.07379688905064
P000310,TV,Sony,280.05,36,Amazon UK,North West,29,Online,0,0.0,25.14,26-35,0.2969482110208398,77.8211579175051
P000311,Tablet,Amazon,324.63,36,Argos,London,50,Online,0,0.0,27.34,46-55,0.2178668651643665,77.8211579175051
P000312,Washing Machine,Whirlpool,249.4,36,Currys,Scotland,40,In-store,0,0.0,23.24,36-45,0.2578844289487182,77.8211579175051
P000313,Washing Machine,Whirlpool,223.06,12,Currys,Scotland,54,Marketplace,1,20.0,15.66,46-55,0.1981332431186644,60.3847865875369
P000314,Tablet,Samsung,194.96,24,AO.com,South East,64,Marketplace,0,0.0,24.08,56-65,0.1704601723019086,77.8211579175051
P000315,TV,Sony,288.47,36,AO.com,London,56,Online,0,0.0,26.32,56-65,0.1448920029012121,77.8211579175051
P000316,Refrigerator,Bosch,191.32,24,Currys,South East,19,Marketplace,1,57.72,18.11,18-25,0.4334961485381874,69.47238548338129
P000317,Refrigerator,Bosch,38.15,36,Argos,London,40,Marketplace,0,0.0,12.31,36-45,0.3323447241867217,77.8211579175051
P000318,Washing Machine,LG,207.68,24,AO.com,Scotland,27,Online,0,0.0,15.69,26-35,0.2438021097703413,77.8211579175051
P000319,TV,Samsung,183.65,12,Amazon UK,London,25,Online,0,0.0,14.42,18-25,0.3162115133044504,77.8211579175051
P000320,Washing Machine,Whirlpool,116.16,24,Argos,North West,37,In-store,0,0.0,14.69,36-45,0.2462505317651891,77.8211579175051
P000321,Refrigerator,Whirlpool,36.33,24,John Lewis,Scotland,29,In-store,0,0.0,11.16,26-35,0.3248018110345445,77.8211579175051
P000322,Charger,Anker,238.19,36,Amazon UK,North West,45,Marketplace,1,81.7,26.43,36-45,0.2475870940359248,65.98346729383938
P000323,Laptop,HP,630.78,36,John Lewis,North West,37,Online,0,0.0,49.3,36-45,0.3025308749500034,77.8211579175051
P000324,Laptop,Lenovo,331.25,24,AO.com,North West,37,Online,0,0.0,24.48,36-45,0.286602352233844,77.8211579175051
P000325,Tablet,Apple,262.92,36,John Lewis,South East,54,Marketplace,1,80.94,17.41,46-55,0.1548851646508999,67.11172581356539
P000326,Phone,OnePlus,491.63,24,Argos,South East,48,Online,0,0.0,40.45,46-55,0.224706023579664,77.8211579175051
P000327,Washing Machine,Bosch,20.0,24,Currys,Wales,55,In-store,0,0.0,7.28,46-55,0.2083518951281759,77.8211579175051
P000328,Tablet,Amazon,106.15,24,Amazon UK,West Midlands,25,Online,1,38.68,13.26,18-25,0.3987049276630912,67.7088749680725
P000329,Charger,Apple,134.93,12,AO.com,South East,49,In-store,0,0.0,14.14,46-55,0.196586419439457,77.8211579175051
P000330,Phone,OnePlus,397.32,36,John Lewis,London,35,Marketplace,0,0.0,33.42,26-35,0.3312871082067277,77.8211579175051
P000331,Phone,Apple,505.07,24,AO.com,South East,29,Online,0,0.0,42.21,26-35,0.2343220714429022,77.8211579175051
P000332,Phone,OnePlus,414.1,12,Argos,North West,31,Marketplace,0,0.0,31.67,26-35,0.3376599808692119,77.8211579175051
P000333,Phone,Google,429.66,24,Currys,South East,45,Online,0,0.0,30.24,36-45,0.2740526337352085,77.8211579175051
P000334,Headphones,Bose,293.1,24,John Lewis,West Midlands,50,In-store,0,0.0,26.48,46-55,0.2080090603315716,77.8211579175051
P000335,TV,Sony,242.19,24,Amazon UK,London,30,Marketplace,0,0.0,22.86,26-35,0.3315390891115976,77.8211579175051
P000336,Tablet,Apple,121.46,36,Argos,Wales,55,In-store,0,0.0,16.64,46-55,0.1655519400631909,77.8211579175051
P000337,Tablet,Samsung,257.0,24,AO.com,North West,35,Marketplace,1,97.4,21.82,26-35,0.3251843969133018,56.861096655400154
P000338,Washing Machine,Bosch,53.09,12,Currys,Scotland,24,Online,0,0.0,6.02,18-25,0.4062899028741469,77.8211579175051
P000339,Laptop,Lenovo,290.37,12,Currys,Wales,24,Online,0,0.0,21.01,18-25,0.4394571695902277,77.8211579175051
P000340,TV,Panasonic,287.48,24,Amazon UK,Wales,50,Online,0,0.0,18.65,46-55,0.1811259671348599,77.8211579175051
P000341,Tablet,Apple,70.69,24,AO.com,Wales,43,In-store,0,0.0,8.15,36-45,0.1883197046412441,77.8211579175051
P000342,Washing Machine,LG,245.11,12,Argos,Scotland,19,Online,0,0.0,19.01,18-25,0.3160254319087371,77.8211579175051
P000343,Phone,Google,498.18,36,John Lewis,North West,65,Online,1,133.27,34.98,56-65,0.1448190323150184,118.88346528317106
P000344,Laptop,Dell,417.1,24,Argos,South East,53,In-store,0,0.0,36.24,46-55,0.2437402324833494,77.8211579175051
P000345,TV,Panasonic,257.55,36,Amazon UK,North West,67,In-store,0,0.0,26.98,66+,0.0987228774932495,77.8211579175051
P000346,Refrigerator,Samsung,208.69,24,AO.com,North West,60,Online,0,0.0,21.89,56-65,0.1132808209873172,77.8211579175051
P000347,TV,Sony,228.12,24,Argos,London,42,Marketplace,0,0.0,17.32,36-45,0.2750585160908563,77.8211579175051
P000348,TV,Sony,151.8,24,Argos,West Midlands,30,Online,0,0.0,15.52,26-35,0.3458095820919185,77.8211579175051
P000349,Phone,Google,304.97,24,AO.com,Scotland,65,Marketplace,0,0.0,27.92,56-65,0.1607900988637749,77.8211579175051
P000350,Laptop,Lenovo,420.68,12,Argos,West Midlands,45,Online,0,0.0,37.2,36-45,0.3685929944186983,77.8211579175051
P000351,TV,Sony,42.95,24,John Lewis,Scotland,35,In-store,0,0.0,4.83,26-35,0.3061823481084617,77.8211579175051
P000352,Washing Machine,LG,206.32,24,AO.com,North West,61,Online,0,0.0,24.98,56-65,0.10780650933025,77.8211579175051
P000353,Charger,Belkin,222.23,12,Amazon UK,North West,66,In-store,0,0.0,24.75,66+,0.0965240759009807,77.8211579175051
P000354,Laptop,Lenovo,392.49,12,Currys,London,18,Online,0,0.0,29.47,18-25,0.4799768766013954,77.8211579175051
P000355,Washing Machine,LG,206.85,36,AO.com,Scotland,30,In-store,0,0.0,19.63,26-35,0.2493648021595015,77.8211579175051
P000356,Tablet,Samsung,204.06,12,Currys,Wales,26,Online,1,39.6,20.72,26-35,0.3481314607948051,50.41821396137508
P000357,Phone,Apple,473.97,24,Currys,North West,41,Marketplace,0,0.0,37.42,36-45,0.192006902802151,77.8211579175051
P000358,Laptop,HP,474.72,36,AO.com,London,67,Online,0,0.0,36.13,66+,0.1383132108974772,77.8211579175051
P000359,Laptop,Lenovo,443.56,36,John Lewis,North West,42,Online,0,0.0,38.73,36-45,0.2887615163395889,77.8211579175051
P000360,Charger,Anker,116.47,12,John Lewis,Scotland,67,Marketplace,0,0.0,19.59,66+,0.1042483692929187,77.8211579175051
P000361,Refrigerator,Samsung,250.28,36,Currys,London,50,Marketplace,0,0.0,21.44,46-55,0.1744760040793913,77.8211579175051
P000362,Phone,Apple,522.46,36,John Lewis,Scotland,49,In-store,0,0.0,46.44,46-55,0.1561830122948173,77.8211579175051
P000363,TV,LG,273.42,24,Currys,West Midlands,42,In-store,1,45.06,25.38,36-45,0.2363456988264419,57.02432744758924
P000364,Washing Machine,LG,122.77,24,AO.com,North West,20,Marketplace,0,0.0,18.72,18-25,0.2556585072350723,77.8211579175051
P000365,Phone,Samsung,358.75,12,John Lewis,Scotland,28,Marketplace,1,128.04,35.0,26-35,0.3508230127265934,101.76162449148062
P000366,TV,Sony,162.09,24,John Lewis,West Midlands,57,In-store,0,0.0,15.74,56-65,0.1537469053740841,77.8211579175051
P000367,Charger,Belkin,36.85,36,AO.com,Wales,50,Online,0,0.0,12.32,46-55,0.1603568617179424,77.8211579175051
P000368,Washing Machine,Bosch,141.34,24,Currys,South East,66,Online,0,0.0,14.3,66+,0.1164586254460617,77.8211579175051
P000369,Tablet,Apple,147.91,24,John Lewis,West Midlands,49,In-store,0,0.0,15.97,46-55,0.1656356026644028,77.8211579175051
P000370,Laptop,Dell,433.09,36,Amazon UK,Wales,61,In-store,0,0.0,37.82,56-65,0.1740545684646827,77.8211579175051
P000371,Charger,Anker,322.77,24,AO.com,West Midlands,40,Marketplace,0,0.0,23.96,36-45,0.2545866902942927,77.8211579175051
P000372,Charger,Anker,20.0,12,Argos,South East,39,In-store,0,0.0,4.51,36-45,0.2752046525562042,77.8211579175051
P000373,TV,Samsung,100.93,12,Amazon UK,South East,33,Online,0,0.0,13.95,26-35,0.2687572736550663,77.8211579175051
P000374,Washing Machine,Bosch,324.91,24,AO.com,Wales,29,In-store,0,0.0,26.84,26-35,0.3091088523621246,77.8211579175051
P000375,Tablet,Samsung,309.13,24,Amazon UK,Scotland,33,Marketplace,0,0.0,28.47,26-35,0.3968203275423802,77.8211579175051
P000376,Washing Machine,Whirlpool,124.67,36,Argos,North West,47,Online,0,0.0,16.09,46-55,0.1868828190720264,77.8211579175051
P000377,Tablet,Apple,125.08,36,AO.com,London,56,Marketplace,1,40.34,14.22,56-65,0.1229560283022079,65.95025186274955
P000378,Refrigerator,Bosch,446.57,24,John Lewis,London,69,Marketplace,0,0.0,33.9,66+,0.1234921238809493,77.8211579175051
P000379,Refrigerator,Whirlpool,66.88,36,Amazon UK,South East,38,In-store,0,0.0,9.86,36-45,0.2796417154519274,77.8211579175051
P000380,TV,Samsung,38.92,12,AO.com,North West,20,Online,0,0.0,14.19,18-25,0.2596286791529437,77.8211579175051
P000381,Laptop,Lenovo,286.85,36,John Lewis,South East,23,Marketplace,1,93.26,25.07,18-25,0.4437057404758897,114.62073015917929
P000382,Phone,OnePlus,361.52,12,Amazon UK,North West,64,Marketplace,0,0.0,31.7,56-65,0.1608802421687651,77.8211579175051
P000383,Headphones,Sony,419.19,36,AO.com,Scotland,47,In-store,1,154.29,35.15,46-55,0.2098511938667187,64.84035536069084
